WP, 17, 2013091618, 03, HWRF, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, -99
WP, 17, 2013092000, 03, HWRF, 060, 221N, 1153E,  88,  940, XX,  64, NEQ, 0079, 0065, 0074, 0079,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 066, 222N, 1140E,  81,  941, XX,  34, NEQ, 0160, 0158, 0136, 0143,    0,    0,  29
WP, 17, 2013092000, 03, HWRF, 066, 222N, 1140E,  81,  941, XX,  50, NEQ, 0094, 0084, 0096, 0056,    0,    0,  29
WP, 17, 2013092000, 03, HWRF, 066, 222N, 1140E,  81,  941, XX,  64, NEQ, 0066, 0063, 0067, 0040,    0,    0,  29
WP, 17, 2013092000, 03, HWRF, 072, 225N, 1129E,  72,  951, XX,  34, NEQ, 0139, 0137, 0132, 0083,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 072, 225N, 1129E,  72,  951, XX,  50, NEQ, 0094, 0084, 0080, 0000,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 072, 225N, 1129E,  72,  951, XX,  64, NEQ, 0051, 0055, 0054, 0000,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 078, 228N, 1115E,  48,  959, XX,  34, NEQ, 0145, 0153, 0125, 0150,    0,    0,  66
WP, 17, 2013092000, 03, HWRF, 084, 229N, 1104E,  39,  973, XX,  34, NEQ, 0082, 0100, 0121, 0175,    0,    0,  91
WP, 17, 2013092000, 03, HWRF, 090, 228N, 1091E,  40,  978, XX,  34, NEQ, 0097, 0000, 0000, 0064,    0,    0,  56
WP, 17, 2013092000, 03, HWRF, 096, 223N, 1081E,  34,  987, XX,  34, NEQ, 0075, 0000, 0000, 0185,    0,    0,  75
WP, 17, 2013092000, 03, HWRF, 102, 218N, 1072E,  33,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  58
WP, 17, 2013092000, 03, HWRF, 108, 216N, 1066E,  28,  996, XX,  34, NEQ, 0000, 0000, 0000, 0133,    0,    0,  74
WP, 17, 2013092000, 03, HWRF, 114, 214N, 1058E,  32,  997, XX,  34, NEQ, 0000, 0000, 0000, 0148,    0,    0,  72
WP, 17, 2013092000, 03, HWRF, 120, 213N, 1054E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  82
WP, 17, 2013092000, 03, HWRF, 126, 210N, 1045E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  83
WP, 17, 2013092006, 03, HWRF, 000, 198N, 1245E, 132,  914, XX,  34, NEQ, 0264, 0351, 0203, 0272,    0,    0,  43
WP, 17, 2013092006, 03, HWRF, 000, 198N, 1245E, 132,  914, XX,  50, NEQ, 0148, 0133, 0150, 0148,    0,    0,  43
WP, 17, 2013092006, 03, HWRF, 000, 198N, 1245E, 132,  914, XX,  64, NEQ, 0110, 0102, 0102, 0105,    0,    0,  43
WP, 17, 2013092006, 03, HWRF, 006, 201N, 1235E, 125,  911, XX,  34, NEQ, 0250, 0320, 0284, 0328,    0,    0,  52
WP, 17, 2013092006, 03, HWRF, 006, 201N, 1235E, 125,  911, XX,  50, NEQ, 0137, 0125, 0165, 0136,    0,    0,  52
WP, 17, 2013092006, 03, HWRF, 006, 201N, 1235E, 125,  911, XX,  64, NEQ, 0108, 0100, 0114, 0107,    0,    0,  52
WP, 17, 2013092006, 03, HWRF, 012, 205N, 1224E, 120,  913, XX,  34, NEQ, 0212, 0278, 0289, 0320,    0,    0,  45
WP, 17, 2013092006, 03, HWRF, 012, 205N, 1224E, 120,  913, XX,  50, NEQ, 0124, 0128, 0132, 0124,    0,    0,  45
WP, 17, 2013092006, 03, HWRF, 012, 205N, 1224E, 120,  913, XX,  64, NEQ, 0099, 0101, 0104, 0097,    0,    0,  45
WP, 17, 2013092006, 03, HWRF, 018, 208N, 1213E, 122,  917, XX,  34, NEQ, 0203, 0298, 0298, 0294,    0,    0,  39
WP, 17, 2013092006, 03, HWRF, 018, 208N, 1213E, 122,  917, XX,  50, NEQ, 0122, 0116, 0127, 0157,    0,    0,  39
WP, 17, 2013092006, 03, HWRF, 018, 208N, 1213E, 122,  917, XX,  64, NEQ, 0093, 0092, 0092, 0093,    0,    0,  39
WP, 17, 2013092006, 03, HWRF, 024, 210N, 1202E, 114,  920, XX,  34, NEQ, 0265, 0262, 0193, 0260,    0,    0,  32
WP, 17, 2013092006, 03, HWRF, 024, 210N, 1202E, 114,  920, XX,  50, NEQ, 0155, 0112, 0107, 0121,    0,    0,  32
WP, 17, 2013092006, 03, HWRF, 024, 210N, 1202E, 114,  920, XX,  64, NEQ, 0152, 0085, 0084, 0085,    0,    0,  32
WP, 17, 2013092006, 03, HWRF, 030, 211N, 1192E, 110,  925, XX,  34, NEQ, 0283, 0184, 0188, 0244,    0,    0,  38
WP, 17, 2013092006, 03, HWRF, 030, 211N, 1192E, 110,  925, XX,  50, NEQ, 0130, 0106, 0110, 0105,    0,    0,  38
WP, 17, 2013092006, 03, HWRF, 030, 211N, 1192E, 110,  925, XX,  64, NEQ, 0102, 0076, 0090, 0092,    0,    0,  38
WP, 17, 2013092006, 03, HWRF, 036, 212N, 1182E, 111,  928, XX,  34, NEQ, 0298, 0171, 0170, 0189,    0,    0,  33
WP, 17, 2013092006, 03, HWRF, 036, 212N, 1182E, 111,  928, XX,  50, NEQ, 0193, 0097, 0097, 0110,    0,    0,  33
WP, 17, 2013092006, 03, HWRF, 036, 212N, 1182E, 111,  928, XX,  64, NEQ, 0086, 0079, 0083, 0085,    0,    0,  33
WP, 17, 2013092006, 03, HWRF, 042, 213N, 1173E, 105,  933, XX,  34, NEQ, 0311, 0168, 0165, 0152,    0,    0,  31
WP, 17, 2013092006, 03, HWRF, 042, 213N, 1173E, 105,  933, XX,  50, NEQ, 0117, 0104, 0101, 0108,    0,    0,  31
WP, 17, 2013092006, 03, HWRF, 042, 213N, 1173E, 105,  933, XX,  64, NEQ, 0077, 0074, 0081, 0087,    0,    0,  31
WP, 17, 2013092006, 03, HWRF, 048, 217N, 1162E, 100,  935, XX,  34, NEQ, 0218, 0171, 0162, 0173,    0,    0,  41
WP, 17, 2013092006, 03, HWRF, 048, 217N, 1162E, 100,  935, XX,  50, NEQ, 0111, 0106, 0100, 0100,    0,    0,  41
WP, 17, 2013092006, 03, HWRF, 048, 217N, 1162E, 100,  935, XX,  64, NEQ, 0082, 0069, 0079, 0075,    0,    0,  41
WP, 17, 2013092006, 03, HWRF, 054, 221N, 1151E,  94,  941, XX,  34, NEQ, 0156, 0150, 0166, 0121,    0,    0,  44
WP, 17, 2013092006, 03, HWRF, 054, 221N, 1151E,  94,  941, XX,  50, NEQ, 0110, 0093, 0106, 0106,    0,    0,  44
WP, 17, 2013092006, 03, HWRF, 054, 221N, 1151E,  94,  941, XX,  64, NEQ, 0085, 0066, 0074, 0057,    0,    0,  44
WP, 17, 2013092006, 03, HWRF, 060, 224N, 1136E,  77,  944, XX,  34, NEQ, 0177, 0151, 0150, 0129,    0,    0,  31
WP, 17, 2013092006, 03, HWRF, 060, 224N, 1136E,  77,  944, XX,  50, NEQ, 0097, 0094, 0091, 0047,    0,    0,  31
WP, 17, 2013092006, 03, HWRF, 060, 224N, 1136E,  77,  944, XX,  64, NEQ, 0071, 0068, 0059, 0030,    0,    0,  31
WP, 17, 2013092006, 03, HWRF, 066, 226N, 1124E,  65,  953, XX,  34, NEQ, 0144, 0139, 0140, 0122,    0,    0,  47
WP, 17, 2013092006, 03, HWRF, 066, 226N, 1124E,  65,  953, XX,  50, NEQ, 0074, 0084, 0088, 0000,    0,    0,  47
WP, 17, 2013092006, 03, HWRF, 066, 226N, 1124E,  65,  953, XX,  64, NEQ, 0000, 0052, 0000, 0000,    0,    0,  47
WP, 17, 2013092006, 03, HWRF, 072, 229N, 1110E,  46,  961, XX,  34, NEQ, 0123, 0130, 0140, 0129,    0,    0,  89
WP, 17, 2013092006, 03, HWRF, 078, 229N, 1098E,  42,  972, XX,  34, NEQ, 0103, 0095, 0105, 0156,    0,    0,  67
WP, 17, 2013092006, 03, HWRF, 084, 227N, 1084E,  41,  978, XX,  34, NEQ, 0126, 0000, 0000, 0189,    0,    0,  42
WP, 17, 2013092006, 03, HWRF, 090, 222N, 1073E,  32,  986, XX,  34, NEQ, 0000, 0000, 0000, 0198,    0,    0,  86
WP, 17, 2013092006, 03, HWRF, 096, 219N, 1064E,  34,  991, XX,  34, NEQ, 0000, 0000, 0000, 0128,    0,    0, 108
WP, 17, 2013092006, 03, HWRF, 102, 218N, 1053E,  32,  997, XX,  34, NEQ, 0000, 0000, 0000, 0118,    0,    0,  98
WP, 17, 2013092006, 03, HWRF, 108, 219N, 1043E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  62
WP, 17, 2013092006, 03, HWRF, 114, 218N, 1027E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 17, 2013092012, 03, HWRF, 000, 201N, 1237E, 127,  919, XX,  34, NEQ, 0253, 0190, 0261, 0351,    0,    0,  28
WP, 17, 2013092012, 03, HWRF, 000, 201N, 1237E, 127,  919, XX,  50, NEQ, 0134, 0123, 0162, 0142,    0,    0,  28
WP, 17, 2013092012, 03, HWRF, 000, 201N, 1237E, 127,  919, XX,  64, NEQ, 0107, 0100, 0115, 0106,    0,    0,  28
WP, 17, 2013092012, 03, HWRF, 006, 205N, 1225E, 117,  913, XX,  34, NEQ, 0231, 0266, 0258, 0319,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 006, 205N, 1225E, 117,  913, XX,  50, NEQ, 0132, 0128, 0134, 0133,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 006, 205N, 1225E, 117,  913, XX,  64, NEQ, 0109, 0107, 0100, 0103,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 012, 207N, 1214E, 124,  916, XX,  34, NEQ, 0188, 0276, 0251, 0293,    0,    0,  36
WP, 17, 2013092012, 03, HWRF, 012, 207N, 1214E, 124,  916, XX,  50, NEQ, 0123, 0118, 0131, 0173,    0,    0,  36
WP, 17, 2013092012, 03, HWRF, 012, 207N, 1214E, 124,  916, XX,  64, NEQ, 0094, 0091, 0090, 0090,    0,    0,  36
WP, 17, 2013092012, 03, HWRF, 018, 210N, 1204E, 122,  914, XX,  34, NEQ, 0257, 0254, 0201, 0256,    0,    0,  41
WP, 17, 2013092012, 03, HWRF, 018, 210N, 1204E, 122,  914, XX,  50, NEQ, 0160, 0134, 0114, 0108,    0,    0,  41
WP, 17, 2013092012, 03, HWRF, 018, 210N, 1204E, 122,  914, XX,  64, NEQ, 0100, 0079, 0087, 0081,    0,    0,  41
WP, 17, 2013092012, 03, HWRF, 024, 213N, 1195E, 117,  920, XX,  34, NEQ, 0266, 0180, 0178, 0264,    0,    0,  35
WP, 17, 2013092012, 03, HWRF, 024, 213N, 1195E, 117,  920, XX,  50, NEQ, 0160, 0100, 0101, 0119,    0,    0,  35
WP, 17, 2013092012, 03, HWRF, 024, 213N, 1195E, 117,  920, XX,  64, NEQ, 0115, 0075, 0077, 0080,    0,    0,  35
WP, 17, 2013092012, 03, HWRF, 030, 215N, 1182E, 100,  926, XX,  34, NEQ, 0296, 0161, 0157, 0188,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 030, 215N, 1182E, 100,  926, XX,  50, NEQ, 0216, 0102, 0101, 0118,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 030, 215N, 1182E, 100,  926, XX,  64, NEQ, 0084, 0076, 0082, 0089,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 036, 214N, 1172E, 103,  933, XX,  34, NEQ, 0327, 0265, 0159, 0145,    0,    0,  32
WP, 17, 2013092012, 03, HWRF, 036, 214N, 1172E, 103,  933, XX,  50, NEQ, 0120, 0104, 0108, 0112,    0,    0,  32
WP, 17, 2013092012, 03, HWRF, 036, 214N, 1172E, 103,  933, XX,  64, NEQ, 0074, 0068, 0090, 0091,    0,    0,  32
WP, 17, 2013092012, 03, HWRF, 042, 216N, 1165E,  98,  935, XX,  34, NEQ, 0174, 0164, 0166, 0165,    0,    0,  33
WP, 17, 2013092012, 03, HWRF, 042, 216N, 1165E,  98,  935, XX,  50, NEQ, 0110, 0108, 0099, 0102,    0,    0,  33
WP, 17, 2013092012, 03, HWRF, 042, 216N, 1165E,  98,  935, XX,  64, NEQ, 0072, 0073, 0078, 0070,    0,    0,  33
WP, 17, 2013092012, 03, HWRF, 048, 221N, 1154E,  91,  943, XX,  34, NEQ, 0172, 0151, 0168, 0138,    0,    0,  39
WP, 17, 2013092012, 03, HWRF, 048, 221N, 1154E,  91,  943, XX,  50, NEQ, 0107, 0104, 0102, 0100,    0,    0,  39
WP, 17, 2013092012, 03, HWRF, 048, 221N, 1154E,  91,  943, XX,  64, NEQ, 0077, 0063, 0066, 0059,    0,    0,  39
WP, 17, 2013092012, 03, HWRF, 054, 225N, 1139E,  77,  944, XX,  34, NEQ, 0140, 0142, 0130, 0129,    0,    0,  37
WP, 17, 2013092012, 03, HWRF, 054, 225N, 1139E,  77,  944, XX,  50, NEQ, 0089, 0083, 0086, 0032,    0,    0,  37
WP, 17, 2013092012, 03, HWRF, 054, 225N, 1139E,  77,  944, XX,  64, NEQ, 0062, 0063, 0060, 0028,    0,    0,  37
WP, 17, 2013092012, 03, HWRF, 060, 227N, 1125E,  64,  955, XX,  34, NEQ, 0117, 0142, 0129, 0112,    0,    0,  38
WP, 17, 2013092012, 03, HWRF, 060, 227N, 1125E,  64,  955, XX,  50, NEQ, 0068, 0082, 0074, 0000,    0,    0,  38
WP, 17, 2013092012, 03, HWRF, 060, 227N, 1125E,  64,  955, XX,  64, NEQ, 0000, 0038, 0000, 0000,    0,    0,  38
WP, 17, 2013092012, 03, HWRF, 066, 229N, 1112E,  44,  963, XX,  34, NEQ, 0112, 0134, 0148, 0125,    0,    0,  78
WP, 17, 2013092012, 03, HWRF, 072, 230N, 1101E,  39,  976, XX,  34, NEQ, 0088, 0000, 0108, 0177,    0,    0,  59
WP, 17, 2013092012, 03, HWRF, 078, 229N, 1088E,  39,  981, XX,  34, NEQ, 0109, 0000, 0000, 0091,    0,    0,  42
WP, 17, 2013092012, 03, HWRF, 084, 225N, 1076E,  31,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 17, 2013092012, 03, HWRF, 090, 221N, 1067E,  32,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 17, 2013092012, 03, HWRF, 096, 221N, 1059E,  31,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  97
WP, 17, 2013092012, 03, HWRF, 102, 219N, 1048E,  34, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  92
WP, 17, 2013092012, 03, HWRF, 108, 215N, 1037E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
WP, 17, 2013092018, 03, HWRF, 000, 204N, 1228E, 126,  919, XX,  34, NEQ, 0244, 0276, 0285, 0332,    0,    0,  38
WP, 17, 2013092018, 03, HWRF, 000, 204N, 1228E, 126,  919, XX,  50, NEQ, 0137, 0129, 0165, 0283,    0,    0,  38
WP, 17, 2013092018, 03, HWRF, 000, 204N, 1228E, 126,  919, XX,  64, NEQ, 0112, 0112, 0104, 0119,    0,    0,  38
WP, 17, 2013092018, 03, HWRF, 006, 207N, 1215E, 120,  910, XX,  34, NEQ, 0206, 0261, 0252, 0286,    0,    0,  42
WP, 17, 2013092018, 03, HWRF, 006, 207N, 1215E, 120,  910, XX,  50, NEQ, 0118, 0117, 0128, 0135,    0,    0,  42
WP, 17, 2013092018, 03, HWRF, 006, 207N, 1215E, 120,  910, XX,  64, NEQ, 0097, 0099, 0090, 0112,    0,    0,  42
WP, 17, 2013092018, 03, HWRF, 012, 209N, 1204E, 123,  914, XX,  34, NEQ, 0256, 0254, 0183, 0253,    0,    0,  31
WP, 17, 2013092018, 03, HWRF, 012, 209N, 1204E, 123,  914, XX,  50, NEQ, 0123, 0111, 0108, 0112,    0,    0,  31
WP, 17, 2013092018, 03, HWRF, 012, 209N, 1204E, 123,  914, XX,  64, NEQ, 0103, 0085, 0087, 0089,    0,    0,  31
WP, 17, 2013092018, 03, HWRF, 018, 212N, 1194E, 115,  918, XX,  34, NEQ, 0278, 0173, 0170, 0249,    0,    0,  36
WP, 17, 2013092018, 03, HWRF, 018, 212N, 1194E, 115,  918, XX,  50, NEQ, 0134, 0094, 0100, 0127,    0,    0,  36
WP, 17, 2013092018, 03, HWRF, 018, 212N, 1194E, 115,  918, XX,  64, NEQ, 0108, 0075, 0080, 0085,    0,    0,  36
WP, 17, 2013092018, 03, HWRF, 024, 213N, 1181E, 105,  923, XX,  34, NEQ, 0303, 0164, 0163, 0175,    0,    0,  40
WP, 17, 2013092018, 03, HWRF, 024, 213N, 1181E, 105,  923, XX,  50, NEQ, 0127, 0103, 0097, 0122,    0,    0,  40
WP, 17, 2013092018, 03, HWRF, 024, 213N, 1181E, 105,  923, XX,  64, NEQ, 0085, 0076, 0079, 0088,    0,    0,  40
WP, 17, 2013092018, 03, HWRF, 030, 212N, 1170E, 106,  929, XX,  34, NEQ, 0338, 0167, 0161, 0147,    0,    0,  32
WP, 17, 2013092018, 03, HWRF, 030, 212N, 1170E, 106,  929, XX,  50, NEQ, 0117, 0097, 0102, 0111,    0,    0,  32
WP, 17, 2013092018, 03, HWRF, 030, 212N, 1170E, 106,  929, XX,  64, NEQ, 0076, 0076, 0081, 0084,    0,    0,  32
WP, 17, 2013092018, 03, HWRF, 036, 214N, 1161E, 100,  932, XX,  34, NEQ, 0177, 0171, 0177, 0151,    0,    0,  31
WP, 17, 2013092018, 03, HWRF, 036, 214N, 1161E, 100,  932, XX,  50, NEQ, 0114, 0107, 0095, 0098,    0,    0,  31
WP, 17, 2013092018, 03, HWRF, 036, 214N, 1161E, 100,  932, XX,  64, NEQ, 0076, 0075, 0073, 0080,    0,    0,  31
WP, 17, 2013092018, 03, HWRF, 042, 218N, 1152E,  94,  938, XX,  34, NEQ, 0152, 0152, 0185, 0148,    0,    0,  38
WP, 17, 2013092018, 03, HWRF, 042, 218N, 1152E,  94,  938, XX,  50, NEQ, 0091, 0092, 0101, 0100,    0,    0,  38
WP, 17, 2013092018, 03, HWRF, 042, 218N, 1152E,  94,  938, XX,  64, NEQ, 0077, 0071, 0071, 0066,    0,    0,  38
WP, 17, 2013092018, 03, HWRF, 048, 221N, 1138E,  84,  939, XX,  34, NEQ, 0156, 0156, 0135, 0140,    0,    0,  33
WP, 17, 2013092018, 03, HWRF, 048, 221N, 1138E,  84,  939, XX,  50, NEQ, 0083, 0083, 0093, 0065,    0,    0,  33
WP, 17, 2013092018, 03, HWRF, 048, 221N, 1138E,  84,  939, XX,  64, NEQ, 0068, 0065, 0064, 0058,    0,    0,  33
WP, 17, 2013092018, 03, HWRF, 054, 225N, 1126E,  73,  950, XX,  34, NEQ, 0135, 0135, 0130, 0109,    0,    0,  40
WP, 17, 2013092018, 03, HWRF, 054, 225N, 1126E,  73,  950, XX,  50, NEQ, 0072, 0079, 0076, 0000,    0,    0,  40
WP, 17, 2013092018, 03, HWRF, 054, 225N, 1126E,  73,  950, XX,  64, NEQ, 0000, 0054, 0052, 0000,    0,    0,  40
WP, 17, 2013092018, 03, HWRF, 060, 228N, 1111E,  46,  960, XX,  34, NEQ, 0130, 0126, 0142, 0138,    0,    0,  67
WP, 17, 2013092018, 03, HWRF, 066, 229N, 1099E,  40,  975, XX,  34, NEQ, 0095, 0000, 0111, 0166,    0,    0,  69
WP, 17, 2013092018, 03, HWRF, 072, 227N, 1087E,  40,  981, XX,  34, NEQ, 0125, 0000, 0000, 0196,    0,    0,  52
WP, 17, 2013092018, 03, HWRF, 078, 222N, 1076E,  30,  989, XX,  34, NEQ, 0000, 0000, 0000, 0141,    0,    0,  91
WP, 17, 2013092018, 03, HWRF, 084, 219N, 1067E,  33,  992, XX,  34, NEQ, 0000, 0000, 0000, 0121,    0,    0, 102
WP, 17, 2013092018, 03, HWRF, 090, 218N, 1055E,  32,  998, XX,  34, NEQ, 0000, 0000, 0000, 0131,    0,    0, 106
WP, 17, 2013092018, 03, HWRF, 096, 216N, 1044E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  53
WP, 17, 2013092018, 03, HWRF, 102, 215N, 1031E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 17, 2013092018, 03, HWRF, 108, 208N, 1017E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 17, 2013092100, 03, HWRF, 000, 206N, 1219E, 117,  926, XX,  34, NEQ, 0247, 0307, 0259, 0309,    0,    0,  41
WP, 17, 2013092100, 03, HWRF, 000, 206N, 1219E, 117,  926, XX,  50, NEQ, 0119, 0164, 0116, 0245,    0,    0,  41
WP, 17, 2013092100, 03, HWRF, 000, 206N, 1219E, 117,  926, XX,  64, NEQ, 0095, 0099, 0099, 0214,    0,    0,  41
WP, 17, 2013092100, 03, HWRF, 006, 210N, 1206E, 118,  925, XX,  34, NEQ, 0255, 0264, 0180, 0261,    0,    0,  36
WP, 17, 2013092100, 03, HWRF, 006, 210N, 1206E, 118,  925, XX,  50, NEQ, 0172, 0118, 0116, 0096,    0,    0,  36
WP, 17, 2013092100, 03, HWRF, 006, 210N, 1206E, 118,  925, XX,  64, NEQ, 0097, 0085, 0087, 0086,    0,    0,  36
WP, 17, 2013092100, 03, HWRF, 012, 212N, 1192E, 112,  927, XX,  34, NEQ, 0270, 0181, 0158, 0236,    0,    0,  40
WP, 17, 2013092100, 03, HWRF, 012, 212N, 1192E, 112,  927, XX,  50, NEQ, 0154, 0099, 0095, 0136,    0,    0,  40
WP, 17, 2013092100, 03, HWRF, 012, 212N, 1192E, 112,  927, XX,  64, NEQ, 0083, 0073, 0079, 0079,    0,    0,  40
WP, 17, 2013092100, 03, HWRF, 018, 212N, 1179E, 109,  929, XX,  34, NEQ, 0307, 0150, 0143, 0168,    0,    0,  39
WP, 17, 2013092100, 03, HWRF, 018, 212N, 1179E, 109,  929, XX,  50, NEQ, 0132, 0098, 0095, 0138,    0,    0,  39
WP, 17, 2013092100, 03, HWRF, 018, 212N, 1179E, 109,  929, XX,  64, NEQ, 0080, 0072, 0075, 0088,    0,    0,  39
WP, 17, 2013092100, 03, HWRF, 024, 212N, 1168E, 104,  934, XX,  34, NEQ, 0323, 0167, 0158, 0160,    0,    0,  42
WP, 17, 2013092100, 03, HWRF, 024, 212N, 1168E, 104,  934, XX,  50, NEQ, 0100, 0097, 0103, 0112,    0,    0,  42
WP, 17, 2013092100, 03, HWRF, 024, 212N, 1168E, 104,  934, XX,  64, NEQ, 0082, 0076, 0082, 0093,    0,    0,  42
WP, 17, 2013092100, 03, HWRF, 030, 212N, 1157E, 100,  936, XX,  34, NEQ, 0175, 0160, 0164, 0149,    0,    0,  24
WP, 17, 2013092100, 03, HWRF, 030, 212N, 1157E, 100,  936, XX,  50, NEQ, 0106, 0089, 0098, 0101,    0,    0,  24
WP, 17, 2013092100, 03, HWRF, 030, 212N, 1157E, 100,  936, XX,  64, NEQ, 0077, 0074, 0083, 0084,    0,    0,  24
WP, 17, 2013092100, 03, HWRF, 036, 214N, 1148E,  91,  943, XX,  34, NEQ, 0148, 0148, 0160, 0154,    0,    0,  32
WP, 17, 2013092100, 03, HWRF, 036, 214N, 1148E,  91,  943, XX,  50, NEQ, 0104, 0086, 0099, 0099,    0,    0,  32
WP, 17, 2013092100, 03, HWRF, 036, 214N, 1148E,  91,  943, XX,  64, NEQ, 0082, 0071, 0069, 0069,    0,    0,  32
WP, 17, 2013092100, 03, HWRF, 042, 217N, 1135E,  87,  944, XX,  34, NEQ, 0151, 0181, 0138, 0124,    0,    0,  33
WP, 17, 2013092100, 03, HWRF, 042, 217N, 1135E,  87,  944, XX,  50, NEQ, 0096, 0086, 0093, 0069,    0,    0,  33
WP, 17, 2013092100, 03, HWRF, 042, 217N, 1135E,  87,  944, XX,  64, NEQ, 0077, 0066, 0072, 0062,    0,    0,  33
WP, 17, 2013092100, 03, HWRF, 048, 219N, 1122E,  78,  952, XX,  34, NEQ, 0149, 0145, 0133, 0117,    0,    0,  30
WP, 17, 2013092100, 03, HWRF, 048, 219N, 1122E,  78,  952, XX,  50, NEQ, 0095, 0083, 0083, 0052,    0,    0,  30
WP, 17, 2013092100, 03, HWRF, 048, 219N, 1122E,  78,  952, XX,  64, NEQ, 0055, 0057, 0058, 0000,    0,    0,  30
WP, 17, 2013092100, 03, HWRF, 054, 222N, 1108E,  58,  959, XX,  34, NEQ, 0164, 0142, 0132, 0169,    0,    0,  37
WP, 17, 2013092100, 03, HWRF, 054, 222N, 1108E,  58,  959, XX,  50, NEQ, 0000, 0078, 0076, 0000,    0,    0,  37
WP, 17, 2013092100, 03, HWRF, 060, 224N, 1096E,  48,  969, XX,  34, NEQ, 0113, 0116, 0118, 0130,    0,    0,  50
WP, 17, 2013092100, 03, HWRF, 066, 225N, 1083E,  42,  974, XX,  34, NEQ, 0139, 0106, 0106, 0104,    0,    0,  61
WP, 17, 2013092100, 03, HWRF, 072, 221N, 1070E,  35,  983, XX,  34, NEQ, 0000, 0076, 0076, 0182,    0,    0,  64
WP, 17, 2013092100, 03, HWRF, 078, 221N, 1057E,  35,  988, XX,  34, NEQ, 0040, 0000, 0000, 0099,    0,    0,  36
WP, 17, 2013092100, 03, HWRF, 084, 221N, 1043E,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 17, 2013092100, 03, HWRF, 090, 221N, 1025E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 17, 2013092100, 03, HWRF, 096, 217N, 1010E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  66
WP, 17, 2013092100, 03, HWRF, 102, 219N, 1000E,  15, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  79
WP, 17, 2013092100, 03, HWRF, 108, 228N,  985E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  82
WP, 17, 2013092106, 03, HWRF, 000, 208N, 1208E, 121,  926, XX,  34, NEQ, 0272, 0225, 0172, 0256,    0,    0,  36
WP, 17, 2013092106, 03, HWRF, 000, 208N, 1208E, 121,  926, XX,  50, NEQ, 0222, 0128, 0118, 0126,    0,    0,  36
WP, 17, 2013092106, 03, HWRF, 000, 208N, 1208E, 121,  926, XX,  64, NEQ, 0102, 0099, 0090, 0089,    0,    0,  36
WP, 17, 2013092106, 03, HWRF, 006, 212N, 1198E, 119,  919, XX,  34, NEQ, 0273, 0165, 0173, 0257,    0,    0,  39
WP, 17, 2013092106, 03, HWRF, 006, 212N, 1198E, 119,  919, XX,  50, NEQ, 0121, 0104, 0104, 0095,    0,    0,  39
WP, 17, 2013092106, 03, HWRF, 006, 212N, 1198E, 119,  919, XX,  64, NEQ, 0083, 0082, 0085, 0081,    0,    0,  39
WP, 17, 2013092106, 03, HWRF, 012, 214N, 1186E, 112,  923, XX,  34, NEQ, 0291, 0184, 0162, 0202,    0,    0,  33
WP, 17, 2013092106, 03, HWRF, 012, 214N, 1186E, 112,  923, XX,  50, NEQ, 0208, 0098, 0089, 0107,    0,    0,  33
WP, 17, 2013092106, 03, HWRF, 012, 214N, 1186E, 112,  923, XX,  64, NEQ, 0090, 0073, 0074, 0077,    0,    0,  33
WP, 17, 2013092106, 03, HWRF, 018, 215N, 1173E, 105,  930, XX,  34, NEQ, 0312, 0171, 0151, 0162,    0,    0,  37
