SH, 11, 2018030218, 03, HWRF, 066, 221S,  511E, 130,  912, XX,  50, NEQ, 0104, 0235, 0118, 0104,  992,  110,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      28,    2561,    3055, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 066, 221S,  511E, 130,  912, XX,  64, NEQ, 0073, 0100, 0070, 0061,  992,  110,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      28,    2561,    3055, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 069, 225S,  512E, 133,  910, XX,  34, NEQ, 0200, 0326, 0237, 0174,  994,  128,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      61,    2435,    3630, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 069, 225S,  512E, 133,  910, XX,  50, NEQ, 0104, 0213, 0133, 0091,  994,  128,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      61,    2435,    3630, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 069, 225S,  512E, 133,  910, XX,  64, NEQ, 0071, 0072, 0066, 0067,  994,  128,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      61,    2435,    3630, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 072, 229S,  512E, 138,  909, XX,  34, NEQ, 0272, 0362, 0250, 0187, 1001,  168,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      37,    2283,    3928, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 072, 229S,  512E, 138,  909, XX,  50, NEQ, 0106, 0217, 0156, 0095, 1001,  168,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      37,    2283,    3928, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 072, 229S,  512E, 138,  909, XX,  64, NEQ, 0071, 0073, 0080, 0065, 1001,  168,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      37,    2283,    3928, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 075, 233S,  514E, 133,  908, XX,  34, NEQ, 0273, 0369, 0239, 0182, 1004,  234,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      71,    2542,    4855, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 075, 233S,  514E, 133,  908, XX,  50, NEQ, 0111, 0174, 0143, 0099, 1004,  234,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      71,    2542,    4855, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 075, 233S,  514E, 133,  908, XX,  64, NEQ, 0080, 0100, 0084, 0071, 1004,  234,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      71,    2542,    4855, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 078, 239S,  514E, 135,  904, XX,  34, NEQ, 0286, 0385, 0220, 0199,  984,   85,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      63,    2918,    4109, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 078, 239S,  514E, 135,  904, XX,  50, NEQ, 0109, 0210, 0146, 0097,  984,   85,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      63,    2918,    4109, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 078, 239S,  514E, 135,  904, XX,  64, NEQ, 0078, 0112, 0080, 0075,  984,   85,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      63,    2918,    4109, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 081, 242S,  515E, 131,  904, XX,  34, NEQ, 0409, 0379, 0220, 0213, 1000,  229,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     130,    3231,    3871, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 081, 242S,  515E, 131,  904, XX,  50, NEQ, 0104, 0188, 0146, 0104, 1000,  229,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     130,    3231,    3871, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 081, 242S,  515E, 131,  904, XX,  64, NEQ, 0077, 0107, 0104, 0082, 1000,  229,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     130,    3231,    3871, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 084, 245S,  517E, 130,  907, XX,  34, NEQ, 0279, 0402, 0237, 0188,  -99,  -99,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     182,    2966,    4067, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 084, 245S,  517E, 130,  907, XX,  50, NEQ, 0109, 0368, 0142, 0109,  -99,  -99,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     182,    2966,    4067, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 084, 245S,  517E, 130,  907, XX,  64, NEQ, 0083, 0086, 0100, 0080,  -99,  -99,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     182,    2966,    4067, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 087, 248S,  520E, 129,  909, XX,  34, NEQ, 0222, 0419, 0242, 0187,  993,  122,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     199,    2932,    3925, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 087, 248S,  520E, 129,  909, XX,  50, NEQ, 0112, 0195, 0146, 0115,  993,  122,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     199,    2932,    3925, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 087, 248S,  520E, 129,  909, XX,  64, NEQ, 0073, 0089, 0088, 0075,  993,  122,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     199,    2932,    3925, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 090, 251S,  523E, 127,  909, XX,  34, NEQ, 0203, 0432, 0257, 0208, 1001,  285,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     194,    2699,    4276, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 090, 251S,  523E, 127,  909, XX,  50, NEQ, 0114, 0205, 0149, 0117, 1001,  285,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     194,    2699,    4276, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 090, 251S,  523E, 127,  909, XX,  64, NEQ, 0069, 0102, 0090, 0075, 1001,  285,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     194,    2699,    4276, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 093, 255S,  528E, 124,  912, XX,  34, NEQ, 0189, 0459, 0259, 0226,  992,  144,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     203,    2841,    3608, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 093, 255S,  528E, 124,  912, XX,  50, NEQ, 0101, 0191, 0156, 0099,  992,  144,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     203,    2841,    3608, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 093, 255S,  528E, 124,  912, XX,  64, NEQ, 0071, 0105, 0078, 0076,  992,  144,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     203,    2841,    3608, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 096, 259S,  530E, 126,  916, XX,  34, NEQ, 0204, 0470, 0232, 0237,  996,  164,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     156,    2809,    3946, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 096, 259S,  530E, 126,  916, XX,  50, NEQ, 0109, 0178, 0143, 0109,  996,  164,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     156,    2809,    3946, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 096, 259S,  530E, 126,  916, XX,  64, NEQ, 0077, 0096, 0084, 0072,  996,  164,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     156,    2809,    3946, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 099, 261S,  532E, 123,  920, XX,  34, NEQ, 0462, 0480, 0221, 0223,  992,  126,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     172,    3162,    3593, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 099, 261S,  532E, 123,  920, XX,  50, NEQ, 0106, 0215, 0124, 0103,  992,  126,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     172,    3162,    3593, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 099, 261S,  532E, 123,  920, XX,  64, NEQ, 0075, 0085, 0082, 0079,  992,  126,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     172,    3162,    3593, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 102, 265S,  534E, 122,  921, XX,  34, NEQ, 0252, 0468, 0227, 0205, 1001,  334,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     177,    3254,    3489, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 102, 265S,  534E, 122,  921, XX,  50, NEQ, 0105, 0196, 0114, 0097, 1001,  334,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     177,    3254,    3489, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 102, 265S,  534E, 122,  921, XX,  64, NEQ, 0069, 0079, 0081, 0078, 1001,  334,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     177,    3254,    3489, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 105, 268S,  538E, 115,  923, XX,  34, NEQ, 0268, 0469, 0273, 0229,  999,  271,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     227,    3612,    3318, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 105, 268S,  538E, 115,  923, XX,  50, NEQ, 0103, 0172, 0119, 0099,  999,  271,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     227,    3612,    3318, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 105, 268S,  538E, 115,  923, XX,  64, NEQ, 0069, 0093, 0076, 0076,  999,  271,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     227,    3612,    3318, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 108, 272S,  541E, 107,  929, XX,  34, NEQ, 0484, 0484, 0251, 0221,  989,  116,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     223,    3388,    3047, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 108, 272S,  541E, 107,  929, XX,  50, NEQ, 0106, 0156, 0119, 0101,  989,  116,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     223,    3388,    3047, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 108, 272S,  541E, 107,  929, XX,  64, NEQ, 0070, 0082, 0076, 0075,  989,  116,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     223,    3388,    3047, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 111, 275S,  544E, 113,  934, XX,  34, NEQ, 0504, 0491, 0231, 0221,  986,  105,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     231,    3185,    2695, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 111, 275S,  544E, 113,  934, XX,  50, NEQ, 0110, 0157, 0122, 0110,  986,  105,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     231,    3185,    2695, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 111, 275S,  544E, 113,  934, XX,  64, NEQ, 0070, 0069, 0073, 0074,  986,  105,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     231,    3185,    2695, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 114, 279S,  548E, 101,  937, XX,  34, NEQ, 0521, 0507, 0252, 0222,  985,  109,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     265,    3359,    2336, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 114, 279S,  548E, 101,  937, XX,  50, NEQ, 0100, 0165, 0126, 0114,  985,  109,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     265,    3359,    2336, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 114, 279S,  548E, 101,  937, XX,  64, NEQ, 0067, 0067, 0072, 0084,  985,  109,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     265,    3359,    2336, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 117, 282S,  552E,  91,  940, XX,  34, NEQ, 0198, 0530, 0240, 0238, 1000,  375,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     283,    3331,    1943, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 117, 282S,  552E,  91,  940, XX,  50, NEQ, 0100, 0160, 0135, 0115, 1000,  375,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     283,    3331,    1943, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 117, 282S,  552E,  91,  940, XX,  64, NEQ, 0065, 0062, 0070, 0080, 1000,  375,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     283,    3331,    1943, Y, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 120, 285S,  556E,  79,  946, XX,  34, NEQ, 0196, 0503, 0253, 0233, 1002,  335,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     277,    3234,    1707, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 120, 285S,  556E,  79,  946, XX,  50, NEQ, 0106, 0140, 0139, 0112, 1002,  335,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     277,    3234,    1707, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 120, 285S,  556E,  79,  946, XX,  64, NEQ, 0064, 0054, 0071, 0068, 1002,  335,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     277,    3234,    1707, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 123, 289S,  560E,  71,  950, XX,  34, NEQ, 0476, 0497, 0273, 0231, 1002,  347,  44,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     228,    2969,    1921, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 123, 289S,  560E,  71,  950, XX,  50, NEQ, 0113, 0142, 0129, 0099, 1002,  347,  44,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     228,    2969,    1921, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 123, 289S,  560E,  71,  950, XX,  64, NEQ, 0063, 0049, 0069, 0064, 1002,  347,  44,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     228,    2969,    1921, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 126, 293S,  563E,  63,  953, XX,  34, NEQ, 0460, 0566, 0293, 0221, 1001,  371,  59,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     181,    2837,    2096, N, 10, DT, -999
SH, 11, 2018030218, 03, HWRF, 126, 293S,  563E,  63,  953, XX,  50, NEQ, 0114, 0104, 0114, 0096, 1001,  371,  59,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     181,    2837,    2096, N, 10, DT, -999
SH, 11, 2018030218, 99, CHIP,   0, 128S,  543E,  39,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,   6, 133S,  541E,  42,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  12, 138S,  538E,  47,  995,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  18, 145S,  535E,  51,  993,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  24, 152S,  531E,  56,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  30, 160S,  528E,  61,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  36, 169S,  525E,  67,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  42, 178S,  524E,  70,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  48, 187S,  524E,  70,  983,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  54, 195S,  526E,  71,  981,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  60, 204S,  528E,  72,  981,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  66, 212S,  530E,  72,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  72, 221S,  533E,  73,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  78, 228S,  538E,  73,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  84, 236S,  544E,  71,  981,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  90, 243S,  549E,  69,  983,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP,  96, 251S,  555E,  67,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP, 102, 258S,  562E,  64,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP, 108, 266S,  569E,  62,  987,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP, 114, 273S,  577E,  59,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHIP, 120, 281S,  584E,  55,  990,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,   0, 128S,  543E,  40,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,   6, 133S,  541E,  47,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  12, 138S,  538E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  18, 145S,  535E,  61,  988,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  24, 152S,  531E,  68,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  30, 160S,  528E,  74,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  36, 169S,  525E,  81,  976,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  42, 178S,  524E,  85,  973,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  48, 187S,  524E,  85,  971,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  54, 195S,  526E,  85,  971,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  60, 204S,  528E,  85,  971,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  66, 212S,  530E,  84,  971,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  72, 221S,  533E,  83,  972,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  78, 228S,  538E,  82,  973,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  84, 236S,  544E,  79,  975,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  90, 243S,  549E,  75,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2,  96, 251S,  555E,  71,  981,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2, 102, 258S,  562E,  68,  983,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2, 108, 266S,  569E,  65,  985,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2, 114, 273S,  577E,  61,  987,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP2, 120, 281S,  584E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,   0, 128S,  543E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,   6, 133S,  541E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  12, 138S,  538E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  18, 145S,  535E,  30, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  24, 152S,  531E,  32, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  30, 160S,  528E,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  36, 169S,  525E,  38,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  42, 178S,  524E,  40,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  48, 187S,  524E,  40,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  54, 195S,  526E,  40,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  60, 204S,  528E,  41,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  66, 212S,  530E,  43,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  72, 221S,  533E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  78, 228S,  538E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  84, 236S,  544E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  90, 243S,  549E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3,  96, 251S,  555E,  44,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3, 102, 258S,  562E,  43,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3, 108, 266S,  569E,  43,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3, 114, 273S,  577E,  42,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP3, 120, 281S,  584E,  41,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,   0, 128S,  543E,  38,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,   6, 133S,  541E,  43,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  12, 138S,  538E,  48,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  18, 145S,  535E,  53,  992,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  24, 152S,  531E,  59,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  30, 160S,  528E,  64,  987,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  36, 169S,  525E,  69,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  42, 178S,  524E,  73,  982,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  48, 187S,  524E,  73,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  54, 195S,  526E,  74,  979,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  60, 204S,  528E,  75,  979,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  66, 212S,  530E,  75,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  72, 221S,  533E,  75,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  78, 228S,  538E,  75,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  84, 236S,  544E,  73,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2018030218, 99, CHP4,  90, 243S,  549E,  70,  981,   ,   0,    ,    0,    0,    0,    0,
